,,,all,fisher,relief,spec,f,chi2_nor,RFS,mrmr,cmim,jmi,borutashap,rf,lasso_svm,lasso_lg
en,Kendall rank correlation coefficient,903,0.9999999999999998,0.9999999999999999,0.9444444444444445,,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.8666666666666666,0.4666666666666666,1.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,
en,Kendall rank correlation coefficient,904,1.0,0.8571428571428571,0.3333333333333333,0.36302294197031043,0.8571428571428571,0.8571428571428571,0.1981981981981982,0.3485064011379801,0.1695906432748538,0.4765291607396871,0.9999999999999999,0.9999999999999999,0.9047619047619049,0.43842364532019695
en,Kendall rank correlation coefficient,910,0.9999999999999999,-0.39999999999999997,0.9999999999999999,,-0.39999999999999997,-0.39999999999999997,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999
en,Kendall rank correlation coefficient,913,0.9999999999999999,0.0,0.0,,0.0,0.0,0.9999999999999999,,0.9999999999999999,1.0,0.0,0.0,,
en,Kendall rank correlation coefficient,917,0.9999999999999998,1.0,1.0,,1.0,1.0,,0.2527472527472528,0.9999999999999999,0.12418300653594773,1.0,0.9999999999999999,,
en,Kendall rank correlation coefficient,918,1.0,0.33333333333333337,-0.3333333333333334,0.02626262626262626,0.33333333333333337,0.6666666666666669,0.9999999999999999,-0.06666666666666665,-0.19999999999999998,0.0,0.33333333333333337,-0.3333333333333334,0.16927453769559037,-1.0
en,Kendall rank correlation coefficient,920,1.0,0.9999999999999999,0.9999999999999999,0.2738095238095238,0.9999999999999999,0.9999999999999999,0.34502923976608185,-0.06666666666666665,0.9999999999999999,-0.06666666666666665,0.9999999999999999,0.9999999999999999,0.2318840579710145,
en,Kendall rank correlation coefficient,922,1.0,1.0,1.0,0.07549361207897792,1.0,1.0,0.04927536231884058,0.022222222222222223,-1.0,-1.0,1.0,1.0,1.0,0.14285714285714288
en,Kendall rank correlation coefficient,926,0.9999999999999998,0.6017316017316018,1.0,,0.6017316017316018,0.6017316017316018,0.8300653594771243,0.4805194805194805,0.39869281045751637,0.5294117647058824,1.0,0.9636363636363636,0.5672514619883041,0.8823529411764707
en,Kendall rank correlation coefficient,927,1.0,1.0,0.6666666666666669,0.06666666666666667,1.0,0.8666666666666666,-0.19999999999999998,0.4358974358974358,0.4358974358974358,0.4358974358974358,1.0,0.6666666666666669,-1.0,-0.4242424242424242
en,Kendall rank correlation coefficient,933,0.9999999999999998,0.0,1.0,,0.0,0.0,0.23636363636363636,0.20588235294117643,0.7999999999999999,0.044117647058823525,1.0,1.0,0.33333333333333337,1.0
en,Kendall rank correlation coefficient,935,0.9999999999999999,1.0,1.0,,1.0,1.0,,-0.07142857142857142,0.9999999999999999,0.2777777777777778,1.0,1.0,0.9999999999999999,
en,Kendall rank correlation coefficient,936,0.9999999999999999,1.0,0.9999999999999999,0.7222222222222222,1.0,1.0,,0.7222222222222222,0.9999999999999999,0.9999999999999999,0.7999999999999999,0.9999999999999999,0.9999999999999999,
en,Kendall rank correlation coefficient,937,1.0,,0.33333333333333337,0.21846153846153846,,,0.9999999999999999,0.5555555555555555,0.3571428571428571,0.3333333333333333,0.33333333333333337,0.33333333333333337,1.0,1.0
en,Kendall rank correlation coefficient,943,0.9999999999999999,1.0,0.9999999999999998,0.9999999999999998,1.0,1.0,0.8571428571428571,0.7857142857142856,0.7857142857142856,0.7857142857142856,0.5714285714285714,0.9999999999999998,0.9999999999999998,0.611111111111111
en,Kendall rank correlation coefficient,958,1.0,,,,,,0.3142857142857143,0.2571428571428572,0.2571428571428572,0.2571428571428572,,,,
en,Kendall rank correlation coefficient,970,1.0,-0.07268170426065164,0.18688524590163932,0.04255319148936171,-0.07268170426065164,0.09863945578231292,-0.06919945725915876,0.018181818181818184,0.0719903206291591,-0.08686868686868687,0.17296037296037295,0.14942528735632182,-0.05287356321839081,-0.07526881720430106
en,Kendall rank correlation coefficient,971,1.0,0.14285714285714288,0.5272727272727272,,0.14285714285714288,0.45588235294117646,0.391812865497076,0.6911764705882353,0.6857142857142857,0.9636363636363636,0.38181818181818183,0.3636363636363636,0.3333333333333333,0.2222222222222222
en,Kendall rank correlation coefficient,973,0.9999999999999998,,,,,,,0.6888888888888888,0.6888888888888888,0.6888888888888888,0.6363636363636364,,,
en,Kendall rank correlation coefficient,976,1.0,0.33333333333333326,0.6666666666666665,0.23636363636363636,0.33333333333333326,0.33333333333333326,0.2,0.6666666666666665,0.6666666666666665,0.6666666666666665,0.46153846153846145,0.46153846153846145,0.2051282051282051,0.2051282051282051
en,Kendall rank correlation coefficient,979,1.0,1.0,0.6758893280632412,,1.0,1.0,0.5329768270944742,,,,0.6492307692307693,0.7219251336898397,0.9869281045751636,0.9869281045751636
en,Kendall rank correlation coefficient,980,1.0,0.08923076923076924,0.28774928774928776,0.08022598870056497,-0.14634146341463414,-0.023255813953488372,-0.19487908961593176,0.027149321266968326,0.16326530612244894,0.003401360544217687,-0.17647058823529413,-0.31666666666666665,0.25108853410740206,0.08874912648497553
en,Kendall rank correlation coefficient,994,1.0,,,,,,,,,,0.11666666666666665,,,
en,Kendall rank correlation coefficient,995,1.0,0.3333333333333333,0.4666666666666666,-0.015098722415795586,0.3333333333333333,0.19999999999999998,0.030303030303030307,0.2666666666666666,0.1818181818181818,-0.3571428571428571,-0.4666666666666666,-0.19999999999999998,0.1021021021021021,-0.12820512820512817
en,Relative influence change,1004,0.0,0.3792045726908469,0.07532220945374699,0.05825762440700991,0.3792045726908469,0.3792045726908469,0.261865224911539,0.26977447765135704,0.3792045726908469,0.3792045726908469,0.3792045726908469,0.3792045726908469,0.2073486645738665,0.04528672505107752
en,Relative influence change,1019,0.0,,,,,,,,,,,,,
en,Relative influence change,1020,0.0,0.0295862328396776,0.028426419736809753,,0.0295862328396776,0.04410407101775417,0.0829492680423914,0.02830319247979224,0.03921709247408536,0.03810637117821487,0.025524112902834795,0.03232073889596061,0.02792841424376198,0.03257461557897229
en,Relative influence change,1021,0.0,0.45563940017017523,0.04790074036866483,0.4092927915934479,0.45563940017017523,0.45563940017017523,0.4412168973985581,0.4092927915934479,0.3176571708778027,0.3176571708778027,0.3176571708778027,0.4106254321500948,0.5646693587807636,0.2625404133971604
en,Relative influence change,1045,0.0,0.5776322335497803,0.3230820695447724,0.15971432719589668,0.5776322335497803,0.3885515259986773,0.12577241501699563,0.3460620326878531,0.4098577127327429,0.27000676616207975,0.12663795933687777,0.5783056788592955,0.18122073722647913,0.20974642974665697
en,Relative influence change,1049,0.0,0.3003983906513337,0.044211549312487664,0.0839995363645396,0.3003983906513337,0.2671265068748503,0.09110888096628485,0.15512892898854821,0.03872473576279998,0.03872473576279998,0.06785340178827759,0.10397593027231262,0.18814510304095358,0.21902395910042285
en,Relative influence change,1050,0.0,0.5090752232530441,0.05699938426222695,0.09853216843976065,0.5090752232530441,0.5090752232530441,0.11849396869283597,0.1414777100519122,0.2552140051974579,0.0448544835478159,0.05397265345751673,0.03345103840877996,0.028413947695688682,0.02197196261981028
en,Relative influence change,1054,0.0,,,0.08940739640436128,,,0.20881443890641882,,,,,0.4181650619730308,0.19826404303850528,0.10161462610882285
en,Relative influence change,1056,0.0,0.5542600552013588,0.2264069977418625,0.35625048558196215,0.5542600552013588,0.6584281565002217,,,,,0.2564127066753569,0.4900538124850053,,
en,Relative influence change,1059,0.0,0.675736817513413,0.20261464535683044,,0.675736817513413,0.47115461496134803,0.9567285530506029,0.6475328764835547,0.6475328764835547,,0.4124564902759243,0.3649354399180801,,0.5270673739135898
en,Relative influence change,1060,0.0,0.2034999747516592,0.17583939079973596,0.16451109468648972,0.2034999747516592,0.4247648692057456,0.23078225473326786,0.411852576621149,0.6088413040403143,0.11577085513308631,0.5285271970979224,0.5623635414354549,0.3249263657510091,0.4888252959184087
en,Relative influence change,1061,0.0,0.19967942988441348,0.3624449981758696,0.19418866554774117,0.19967942988441348,0.33147170649714025,0.49983733765823657,0.38955013309060277,0.1070575792980423,0.20831164347503564,0.2806637792488386,0.3262383771688518,0.1917373286224877,0.19333948573400409
en,Relative influence change,1062,0.0,0.3671049616742932,0.32286185137289475,0.23322222128483994,0.3671049616742932,0.17437232921725432,0.15870073120372002,0.17031703998418793,0.25550793025812785,0.2340088420142248,0.33535028831187524,0.3671049616742932,0.3203013262049527,0.35677389063875026
en,Relative influence change,1063,0.0,0.34020159330599714,0.04636320199903865,0.25464702611076057,0.34020159330599714,0.3794647691545205,0.7241486320160856,0.7241486320160856,0.730490181793723,0.7241486320160856,0.2952773086363197,0.04636320199903865,0.04636320199903865,0.2683567475724265
en,Relative influence change,1064,0.0,0.0798581897954362,0.5250613568732617,0.45078683203845343,0.0798581897954362,0.46021921557590867,0.36425551198303785,0.3056298602960479,0.6151334453537068,0.3056298602960479,0.35150126249654984,0.2253067747254578,0.3815581192371976,0.5250613568732617
en,Relative influence change,1065,0.0,0.4118722446469181,0.5043098461601251,0.5263780910396707,0.4118722446469181,0.16964119294052024,0.9171216653322576,0.3723991383653648,0.5043098461601251,0.30160511273110385,0.2879904123707953,0.4324163020758737,0.8257965922967546,0.7771172866678085
en,Relative influence change,1066,0.0,0.0832844434083387,0.07808180178246339,0.1313571505300477,0.09467720412863787,0.07679731168718248,0.16537058022565224,0.5798303132353098,0.5798303132353098,0.5798303132353098,0.17484538740536387,0.5798303132353098,0.28279608130553024,0.13911488042758144
en,Relative influence change,1067,0.0,0.03189144658726407,0.39262660669508004,0.4279081105913201,0.03189144658726407,0.3749818567270381,0.35915461364947865,0.5627421384022858,0.03441972013141278,0.03441972013141278,0.03189144658726407,0.03189144658726407,0.4006155521500428,0.5197665227437239
en,Relative influence change,1068,0.0,0.40835917686696027,0.053350906784740484,0.8003451284194634,0.40835917686696027,0.8003451284194634,0.5079188251731833,0.33827177447549955,0.037643089325599594,0.04970016881323712,0.09519548121288242,0.6326264629550811,0.5984494909455527,0.14218523496987578
en,Relative influence change,1069,0.0,0.5600760314822675,0.5600760314822675,0.240519760235175,0.5600760314822675,0.5590496191296893,0.675652540933507,0.5590496191296893,0.9936947821577783,0.48528626587124585,0.2501815959839672,0.2501815959839672,,
en,Relative influence change,1071,0.0,0.31387860453048155,0.3092393553644392,0.5395866592566385,0.31387860453048155,0.523376124551061,0.059485324373687185,0.08030993356293477,0.3919360250204894,0.3919360250204894,0.4106900118591018,0.499434150242267,0.30978259554693427,0.23965643833814526
en,Relative influence change,1441,0.0,0.5659835202975737,0.12527717207942962,0.25610770990930826,0.5659835202975737,0.8966656027282954,0.8966656027282954,0.3881989799169931,0.34557757373133635,0.26737397717034367,0.8966656027282954,0.6894183229026134,0.468891999419589,0.20850118005526072
en,Relative influence change,1442,0.0,0.4646270792679941,0.31427520592723895,0.06761142624140935,0.4646270792679941,0.36514644379955064,0.3517500933982347,0.05661137917628094,0.05661137917628094,0.05661137917628094,0.42620341303700815,0.4646270792679941,0.5530742611855088,0.2384772058578688
en,Relative influence change,1443,0.0,0.3348603358291131,0.14218339614490322,0.23310257006775853,0.3348603358291131,0.2273201156374764,0.2518371027466168,0.058962413408131076,0.15333698463656315,0.15849595735565655,0.3275472497300003,0.30769553480622996,0.41950962075700976,0.2803512154208248
en,Relative influence change,1444,0.0,0.22291766594304677,0.07155942003674981,0.12516828411967873,0.22291766594304677,0.2075276173287624,0.11570793128140633,0.10085698299587839,0.03567297524769932,0.03567297524769932,0.3269167462649758,0.30803030985506574,0.11245232522134027,0.26573379487627624
en,Relative influence change,1446,0.0,0.2704613619596794,0.21704925998687713,0.12621705577703068,0.2704613619596794,0.28907862159160086,0.19288192447193053,0.49571461977826337,0.47451060987986515,0.47451060987986515,0.27437162169176144,0.23114981159768322,0.2983917605311476,0.5067836147718644
en,Relative influence change,1447,0.0,0.3395118708020706,0.43854142190015083,0.08514416462117212,0.3395118708020706,0.2288013319833633,0.278980158662317,0.096646902706493,0.096646902706493,0.096646902706493,0.3339632110828772,0.2191905053818201,0.3268387476777793,0.12755482635814927
en,Relative influence change,1448,0.0,0.2568165795586712,0.13609068683413866,0.1295965405824287,0.2568165795586712,0.10916199819582814,0.5946248923080785,0.21764928243575526,0.1724094116080053,0.2228033489875932,0.19532228434632865,0.2613521968724241,0.7292536822035596,0.11289512442692523
en,Relative influence change,1450,0.0,0.5705384258561852,0.1911544908919748,0.1406722049708934,0.5705384258561852,0.26327863175846916,0.21478388544940902,0.09146985225742696,0.12513333044350422,0.09146985225742696,0.13275727521652245,0.5705384258561852,0.3375602735005731,0.15729047755639075
en,Relative influence change,1451,0.0,0.25208135860338715,0.10990890880558585,0.26187379825934454,0.25208135860338715,0.3245004383767716,0.04718310141217613,0.2787064263263892,0.25966814325830634,0.25966814325830634,0.30780913322159675,0.45788722467148935,0.24583538845630273,0.08258260705938376
en,Relative influence change,1452,0.0,0.09324177290802327,0.5439407751030293,0.34418250683022844,0.09324177290802327,0.6126388826691547,0.6663301578369399,0.07479754834136629,0.07479754834136629,0.07035700347452374,0.6019006276355975,0.08914894978324858,0.2392360707277214,0.534786533675866
en,Relative influence change,1453,0.0,0.3835938742876051,0.567786471534286,0.25517114352040293,0.3835938742876051,0.3835938742876051,0.19390715784172996,0.280406344576016,0.5119257555781918,0.5082185242451044,0.07421594943218943,0.3326953630561414,0.30160271039175063,0.24280556753704852
en,Relative influence change,1487,0.0,0.03487149954692163,0.03752003674115023,0.5895013106726181,0.03487149954692163,0.11371748292477234,0.025072015625179495,0.048731035532363104,0.048731035532363104,0.048731035532363104,0.1155094520289067,0.12260480702180851,0.1137738331889837,0.10597376757985472
en,Relative influence change,1488,0.0,0.40790196794358546,0.15083438087370513,0.1020369576564889,0.40790196794358546,0.2585428630688109,0.033732555907526864,0.05888744094564613,0.05888744094564613,0.05888744094564613,0.05888744094564613,0.05888744094564613,0.07637244653737434,0.06898180272823881
en,Relative influence change,1490,0.0,0.027214258900435166,0.030292371760885797,0.04178838335651868,0.027214258900435166,0.038448009215545906,0.048026629514718255,0.06701384611262245,0.02789065555350658,0.04185156216182163,0.037931012875542916,,0.04650520474596288,0.048026629514718255
en,Relative influence change,1494,0.0,0.11939711213629524,0.2134910188957925,0.05083113215257509,0.11939711213629524,0.10527134398575849,0.3441087524849383,0.17881058351225945,0.17881058351225945,0.17881058351225945,0.05167247773177599,0.05167247773177599,0.31492584710684113,0.02315063298064184
en,Relative influence change,1496,0.0,,,,,,,,,,,,,
en,Relative influence change,1504,0.0,0.1774419382608156,0.02461498055714143,,0.1774419382608156,0.7047404138117465,0.7529578118918894,0.13511269424058542,0.125058519307799,0.1497907894049277,0.16720480091382975,0.2310386616337155,0.7688749224510936,0.7688749224510936
en,Relative influence change,1507,0.0,,,,,,,,,,,,,
en,Relative influence change,1510,0.0,0.05255901689193649,0.06102525646305553,0.08909764216079333,0.05255901689193649,0.05255901689193649,0.04632272064992097,0.044581238031676546,0.08087775897844045,0.04741697331208883,0.049263999765491784,0.058799876747900236,0.06054833017279206,0.055084068827459094
en,Relative influence change,1547,0.0,0.1094224352319382,0.1094224352319382,0.041481804149175884,0.1094224352319382,0.10872869768964435,,,0.016349468867166088,0.010501866675066413,0.030602978004399282,0.16981185685107933,0.1094224352319382,0.013641221598422381
en,Relative influence change,1566,0.0,0.0612077240460753,0.24448854227985992,0.031171111556086827,0.0612077240460753,0.0447875774755657,0.42625378691520616,,0.033857347910279584,0.03793506400071862,0.14281034635557563,0.21437156497671567,0.15340808146578133,0.21946197499415138
en,Relative influence change,1600,0.0,0.22063177031842215,0.2400011209175169,0.09985768422697729,0.22063177031842215,0.2400011209175169,0.07373458005375884,0.09434485795070895,0.11892152393643722,0.12428894619618634,0.13500985385953138,0.1311255901197846,0.07053470179908555,0.06089746239818104
en,Relative influence change,311,0.0,0.1694604541657396,0.2555270974062944,0.10025277648059915,0.16648794988114216,0.16541030968119666,0.1993399384096662,,0.11218284075982073,,0.1694604541657396,0.1694604541657396,0.18793673743908548,0.10407557632437239
